year,country,institution,uni_rank,uni_score,score_gap_parent,entered_top100_parent,top_uni_parent
2025,Canada,University of British Columbia,38,81.0,24.5,1,University of Toronto
2025,Canada,University of Alberta,96,61.2,24.5,1,University of Toronto
2025,Canada,University of Waterloo,115,57.2,24.5,1,University of Toronto
2025,Canada,Western University,120,55.8,24.5,1,University of Toronto
2025,Canada,Université de Montréal ,159,51.3,24.5,1,University of Toronto
2025,Canada,McMaster University,176,49.0,24.5,1,University of Toronto
2025,Canada,University of Ottawa,189,47.3,24.5,1,University of Toronto
2025,Canada,Queen's University at Kingston,193,46.8,24.5,1,University of Toronto
2025,Canada,University of Calgary,198,46.3,24.5,1,University of Toronto
2025,Canada,Dalhousie University,275,38.2,24.5,1,University of Toronto
2025,Canada,Simon Fraser University,319,34.6,24.5,1,University of Toronto
2025,Canada,University of Saskatchewan,340,33.2,24.5,1,University of Toronto
2025,Canada,University of Victoria (UVic),349,32.6,24.5,1,University of Toronto
2025,Canada,York University,362,31.7,24.5,1,University of Toronto
2025,Canada,Concordia University,415,28.7,24.5,1,University of Toronto
2025,Canada,Université Laval,423,28.1,24.5,1,University of Toronto
2025,Canada,University of Guelph,456,26.3,24.5,1,University of Toronto
2025,Canada,University of Windsor,547,22.6,24.5,1,University of Toronto
2025,Germany,Ludwig-Maximilians-Universität München,59,71.6,23.6,1,Technical University of Munich
2025,Germany,Ruprecht-Karls-Universität Heidelberg,84,63.7,23.6,1,Technical University of Munich
2025,Germany,Freie Universitaet Berlin,97,60.6,23.6,1,Technical University of Munich
2025,Germany,RWTH Aachen University,99,59.9,23.6,1,Technical University of Munich
2025,Germany,"KIT, Karlsruhe Institute of Technology",102,59.4,23.6,1,Technical University of Munich
2025,Germany,Humboldt-Universität zu Berlin,126,55.0,23.6,1,Technical University of Munich
2025,Germany,Technische Universität Berlin (TU Berlin),147,52.5,23.6,1,Technical University of Munich
2025,Germany,Universität Hamburg,191,47.1,23.6,1,Technical University of Munich
2025,Germany,Albert-Ludwigs-Universitaet Freiburg,212,44.8,23.6,1,Technical University of Munich
2025,Germany,Eberhard Karls Universität Tübingen,222,43.7,23.6,1,Technical University of Munich
2025,Germany,Friedrich-Alexander-Universität Erlangen-Nürnberg,224,43.6,23.6,1,Technical University of Munich
2025,Germany,Rheinische Friedrich-Wilhelms-Universität Bonn,227,43.5,23.6,1,Technical University of Munich
2025,Germany,Technische Universität Dresden,234,42.6,23.6,1,Technical University of Munich
2025,Germany,Technical University of Darmstadt,241,41.7,23.6,1,Technical University of Munich
2025,Germany,University of Göttingen,252,40.3,23.6,1,Technical University of Munich
2025,Germany,University of Cologne,285,37.2,23.6,1,Technical University of Munich
2025,Germany,Goethe-University Frankfurt am Main,309,35.2,23.6,1,Technical University of Munich
2025,Germany,Universität Stuttgart,314,34.9,23.6,1,Technical University of Munich
2025,Germany,Westfälische Wilhelms-Universität Münster ,367,31.5,23.6,1,Technical University of Munich
2025,Germany,Technische Universität Bergakademie Freiberg,380,30.8,23.6,1,Technical University of Munich
2025,Germany,Ruhr-Universität Bochum,396,29.7,23.6,1,Technical University of Munich
2025,Germany,Leibniz University Hannover,426,27.9,23.6,1,Technical University of Munich
2025,Germany,Julius-Maximilians-Universität Würzburg,428,27.8,23.6,1,Technical University of Munich
2025,Germany,Justus-Liebig-University Giessen,445,26.7,23.6,1,Technical University of Munich
2025,Germany,Universität Konstanz,466,25.7,23.6,1,Technical University of Munich
2025,Germany,Universität Potsdam,474,25.2,23.6,1,Technical University of Munich
2025,Germany,Universität Mannheim,487,24.7,23.6,1,Technical University of Munich
2025,Germany,Johannes Gutenberg Universität Mainz,501,24.1,23.6,1,Technical University of Munich
2025,Germany,Universität Jena,526,23.3,23.6,1,Technical University of Munich
2025,Germany,Universität Leipzig,527,23.2,23.6,1,Technical University of Munich
2025,Germany,University of Bayreuth,527,23.2,23.6,1,Technical University of Munich
2025,Germany,University Ulm,554,22.4,23.6,1,Technical University of Munich
2025,Germany,Universität Bremen,592,21.0,23.6,1,Technical University of Munich
2025,South Korea,KAIST - Korea Advanced Institute of Science & Technology,53,75.7,22.7,1,Seoul National University
2025,South Korea,Yonsei University,56,72.9,22.7,1,Seoul National University
2025,South Korea,Korea University,67,69.0,22.7,1,Seoul National University
2025,South Korea,Pohang University of Science And Technology (POSTECH),98,60.3,22.7,1,Seoul National University
2025,South Korea,Sungkyunkwan University(SKKU),123,55.5,22.7,1,Seoul National University
2025,South Korea,Hanyang University,162,51.1,22.7,1,Seoul National University
2025,South Korea,Ulsan National Institute of Science and Technology (UNIST),280,38.0,22.7,1,Seoul National University
2025,South Korea,Daegu Gyeongbuk Institute of Science and Technology (DGIST),326,34.0,22.7,1,Seoul National University
2025,South Korea,Kyung Hee University,328,33.8,22.7,1,Seoul National University
2025,South Korea,Gwangju Institute of Science and Technology (GIST),359,31.9,22.7,1,Seoul National University
2025,South Korea,Sejong University ,396,29.7,22.7,1,Seoul National University
2025,South Korea,Chung-Ang University (CAU),489,24.5,22.7,1,Seoul National University
2025,South Korea,Ewha Womans University,511,23.8,22.7,1,Seoul National University
2025,South Korea,Kyungpook National University,516,23.6,22.7,1,Seoul National University
2025,South Korea,Pusan National University,524,23.4,22.7,1,Seoul National University
2025,South Korea,Sogang University,576,21.4,22.7,1,Seoul National University
2025,Japan,Kyoto University,50,76.0,22.5,1,The University of Tokyo
2025,Japan,Tokyo Institute of Technology (Tokyo Tech),84,63.7,22.5,1,The University of Tokyo
2025,Japan,Osaka University,86,63.5,22.5,1,The University of Tokyo
2025,Japan,Tohoku University,107,58.8,22.5,1,The University of Tokyo
2025,Japan,Nagoya University,152,51.9,22.5,1,The University of Tokyo
2025,Japan,Kyushu University,167,50.3,22.5,1,The University of Tokyo
2025,Japan,Hokkaido University,173,49.8,22.5,1,The University of Tokyo
2025,Japan,Waseda University,181,48.5,22.5,1,The University of Tokyo
2025,Japan,Keio University,188,47.4,22.5,1,The University of Tokyo
2025,Japan,University of Tsukuba,377,31.1,22.5,1,The University of Tokyo
2025,Japan,Kobe University,465,25.8,22.5,1,The University of Tokyo
2025,Japan,Hiroshima University,474,25.2,22.5,1,The University of Tokyo
2025,Japan,Hitotsubashi University,539,22.8,22.5,1,The University of Tokyo
2025,Netherlands,University of Amsterdam,55,73.7,17.4,1,Delft University of Technology
2025,Netherlands,Utrecht University,105,59.1,17.4,1,Delft University of Technology
2025,Netherlands,Eindhoven University of Technology,136,54.0,17.4,1,Delft University of Technology
2025,Netherlands,Leiden University,141,53.6,17.4,1,Delft University of Technology
2025,Netherlands,Wageningen University & Research,155,51.6,17.4,1,Delft University of Technology
2025,Netherlands,Erasmus University Rotterdam ,158,51.5,17.4,1,Delft University of Technology
2025,Netherlands,University of Groningen,159,51.3,17.4,1,Delft University of Technology
2025,Netherlands,Vrije Universiteit Amsterdam,221,43.8,17.4,1,Delft University of Technology
2025,Netherlands,Maastricht University ,230,43.0,17.4,1,Delft University of Technology
2025,Netherlands,University of Twente,233,42.7,17.4,1,Delft University of Technology
2025,Netherlands,Radboud University ,272,38.4,17.4,1,Delft University of Technology
2025,Netherlands,Tilburg University,347,32.8,17.4,1,Delft University of Technology
2025,Malaysia,Universiti Kebangsaan Malaysia (UKM),138,53.8,11.6,1,Universiti Malaya (UM)
2025,Malaysia,Universiti Sains Malaysia (USM),146,52.7,11.6,1,Universiti Malaya (UM)
2025,Malaysia,Universiti Putra Malaysia (UPM),148,52.3,11.6,1,Universiti Malaya (UM)
2025,Malaysia,Universiti Teknologi Malaysia ,181,48.5,11.6,1,Universiti Malaya (UM)
2025,Malaysia,Taylor's University,251,40.5,11.6,1,Universiti Malaya (UM)
2025,Malaysia,UCSI University,265,38.8,11.6,1,Universiti Malaya (UM)
2025,Malaysia,Universiti Teknologi PETRONAS (UTP),269,38.6,11.6,1,Universiti Malaya (UM)
2025,Malaysia,INTI International University,516,23.6,11.6,1,Universiti Malaya (UM)
2025,Malaysia,Sunway University,539,22.8,11.6,1,Universiti Malaya (UM)
2025,Malaysia,Universiti Utara Malaysia (UUM),554,22.4,11.6,1,Universiti Malaya (UM)
2025,Malaysia,Management and Science University,580,21.3,11.6,1,Universiti Malaya (UM)
2025,Malaysia,Universiti Teknologi MARA - UiTM,587,21.1,11.6,1,Universiti Malaya (UM)
2025,Belgium,Ghent University,169,50.1,10.7,1,KU Leuven
2025,Belgium,Université catholique de Louvain (UCLouvain),203,46.0,10.7,1,KU Leuven
2025,Belgium,Universite libre de Bruxelles,230,43.0,10.7,1,KU Leuven
2025,Belgium,University of Antwerp,267,38.7,10.7,1,KU Leuven
2025,Belgium,Vrije Universiteit Brussel (VUB),278,38.1,10.7,1,KU Leuven
2025,Belgium,Université de Liège,396,29.7,10.7,1,KU Leuven
2025,Belgium,Hasselt University ,554,22.4,10.7,1,KU Leuven
2025,New Zealand,University of Otago,214,44.4,10.1,1,The University of Auckland
2025,New Zealand,University of Waikato,235,42.5,10.1,1,The University of Auckland
2025,New Zealand,Massey University,239,41.8,10.1,1,The University of Auckland
2025,New Zealand,Victoria University of Wellington,244,41.2,10.1,1,The University of Auckland
2025,New Zealand,University of Canterbury | Te Whare Wananga o Waitaha,261,39.4,10.1,1,The University of Auckland
2025,New Zealand,Lincoln University ,371,31.3,10.1,1,The University of Auckland
2025,New Zealand,Auckland University of Technology (AUT),412,28.9,10.1,1,The University of Auckland
2025,Taiwan,National Tsing Hua University,210,45.1,9.1,1,National Taiwan University (NTU)
2025,Taiwan,National Cheng Kung University (NCKU),215,44.2,9.1,1,National Taiwan University (NTU)
2025,Taiwan,National Yang Ming Chiao Tung University,219,43.9,9.1,1,National Taiwan University (NTU)
2025,Taiwan,National Taiwan University of Science and Technology (Taiwan Tech),392,30.0,9.1,1,National Taiwan University (NTU)
2025,Taiwan,National Taipei University of Technology,425,28.0,9.1,1,National Taiwan University (NTU)
2025,Taiwan,National Taiwan Normal University,452,26.4,9.1,1,National Taiwan University (NTU)
2025,Taiwan,National Sun Yat-sen University,485,24.8,9.1,1,National Taiwan University (NTU)
2025,Argentina,Pontificia Universidad Católica Argentina,481,25.0,8.0,1,Universidad de Buenos Aires (UBA)
2025,Argentina,Universidad Austral,524,23.4,8.0,1,Universidad de Buenos Aires (UBA)
2025,Argentina,Universidad Nacional de La Plata (UNLP),534,23.0,8.0,1,Universidad de Buenos Aires (UBA)
2025,Sweden,Lund University,75,65.6,6.1,1,KTH Royal Institute of Technology 
2025,Sweden,Uppsala University,103,59.3,6.1,1,KTH Royal Institute of Technology 
2025,Sweden,Stockholm University,128,54.8,6.1,1,KTH Royal Institute of Technology 
2025,Sweden,Chalmers University of Technology,139,53.7,6.1,1,KTH Royal Institute of Technology 
2025,Sweden,University of Gothenburg,194,46.7,6.1,1,KTH Royal Institute of Technology 
2025,Sweden,Linköping University,304,35.8,6.1,1,KTH Royal Institute of Technology 
2025,Sweden,Umea University,456,26.3,6.1,1,KTH Royal Institute of Technology 
2025,Ireland,University College Dublin,126,55.0,3.3,1,"Trinity College Dublin, The University of Dublin"
2025,Ireland,University College Cork,273,38.3,3.3,1,"Trinity College Dublin, The University of Dublin"
2025,Ireland,University of Galway,273,38.3,3.3,1,"Trinity College Dublin, The University of Dublin"
2025,Ireland,Dublin City University,421,28.3,3.3,1,"Trinity College Dublin, The University of Dublin"
2025,Ireland,University of Limerick,421,28.3,3.3,1,"Trinity College Dublin, The University of Dublin"
2025,Brazil,Universidade Estadual de Campinas (Unicamp),232,42.9,2.0,1,Universidade de São Paulo
2025,Brazil,Universidade Federal do Rio de Janeiro,304,35.8,2.0,1,Universidade de São Paulo
2025,Brazil,UNESP,489,24.5,2.0,1,Universidade de São Paulo
2025,Chile,Universidad de Chile,139,53.7,1.9,1,Pontificia Universidad Católica de Chile (UC)
2025,Chile,Universidad de Santiago de Chile (USACH),461,26.1,1.9,1,Pontificia Universidad Católica de Chile (UC)
2025,Chile,Universidad Adolfo Ibáñez,576,21.4,1.9,1,Pontificia Universidad Católica de Chile (UC)
2025,Russia,Bauman Moscow State Technical University,298,36.5,1.8,1,Lomonosov Moscow State University
2025,Russia,RUDN University,316,34.7,1.8,1,Lomonosov Moscow State University
2025,Russia,Saint Petersburg State University,365,31.6,1.8,1,Lomonosov Moscow State University
2025,Russia,Kazan (Volga region) Federal University,401,29.6,1.8,1,Lomonosov Moscow State University
2025,Russia,HSE University,410,29.0,1.8,1,Lomonosov Moscow State University
2025,Russia,Tomsk State University,431,27.6,1.8,1,Lomonosov Moscow State University
2025,Russia,Novosibirsk State University,442,26.8,1.8,1,Lomonosov Moscow State University
2025,Russia,Moscow Institute of Physics and Technology (MIPT / Moscow Phystech),456,26.3,1.8,1,Lomonosov Moscow State University
2025,Russia,National Research Nuclear University MEPhI (Moscow Engineering Physics Institute),497,24.2,1.8,1,Lomonosov Moscow State University
2025,Russia,Ural Federal University - UrFU,516,23.6,1.8,1,Lomonosov Moscow State University
2025,Russia,Peter the Great St. Petersburg Polytechnic University,559,22.3,1.8,1,Lomonosov Moscow State University
2025,Russia,MGIMO University,567,21.9,1.8,1,Lomonosov Moscow State University
2025,Russia,National Research Tomsk Polytechnic University,576,21.4,1.8,1,Lomonosov Moscow State University
2025,Russia,ITMO University,595,20.9,1.8,1,Lomonosov Moscow State University
2025,Mexico,Tecnológico de Monterrey,185,48.1,1.8,1,Universidad Nacional Autónoma de México (UNAM)
2025,Denmark,Technical University of Denmark,109,58.3,0.0,1,University of Copenhagen
2025,Denmark,Aarhus University,144,53.3,0.0,1,University of Copenhagen
2025,Denmark,Aalborg University,306,35.7,0.0,1,University of Copenhagen
2025,Denmark,University of Southern Denmark (SDU),324,34.1,0.0,1,University of Copenhagen
